Nb_of_items,item,cahs_price,make,model,Nbr_of_prod_purchas
83601,2,17,949.0,8,50,1
83602,2,17,889.0,8,50,1
83603,1,17,1299.0,8,75,1
83604,1,54,774.0,8,190,1
83605,1,17,699.0,8,63,1
83606,2,17,949.0,8,50,1
83607,1,57,1613.0,109,937,1
83608,1,16,369.0,8,326,1
83609,1,17,1187.0,8,54,1
83610,1,17,999.0,8,71,1
83611,2,55,899.0,8,186,1
83612,1,57,899.0,153,2301,1
83613,1,17,1899.0,8,79,1
83614,1,55,774.0,8,188,1
83615,1,17,1769.0,8,79,1
83616,3,17,619.0,8,61,1
83617,3,12,959.0,85,738,1
83618,1,17,1799.0,8,76,1
83619,2,17,949.0,8,50,1
83620,2,17,549.0,8,33,1
83621,15,61,300.0,124,1015,2
83622,2,17,949.0,8,49,1
83623,4,17,1099.0,8,73,1
83624,2,41,1199.0,146,1166,1
83625,3,41,250.0,146,1166,1
83626,1,17,749.0,8,63,1
83627,2,41,1274.0,146,1166,1
83628,1,57,1299.0,109,924,1
83629,2,17,937.0,8,49,1
83630,4,15,479.0,8,293,1
83631,3,42,699.0,146,1351,1
83632,2,17,1899.0,8,79,1
83633,1,57,1499.0,109,935,1
83634,1,57,879.0,109,926,1
83635,8,9,779.0,190,2736,1
83636,1,17,2599.0,8,81,1
83637,1,17,1449.0,8,59,1
83638,1,16,1499.0,8,265,1
83639,1,17,579.0,8,33,1
83640,1,57,2299.0,109,937,1
83641,2,57,1299.0,109,929,1
83642,1,5,1300.0,86,756,1
83643,2,16,499.0,8,283,1
83644,2,17,1349.0,8,51,1
83645,2,54,719.0,153,2223,1
83646,1,56,1798.0,109,1071,1
83647,1,17,734.0,8,63,1
83648,1,17,1379.0,8,54,1
83649,1,17,749.0,8,63,1
83650,2,17,898.0,8,50,1
83651,2,56,3499.0,165,2834,1
83652,2,17,1799.0,8,8,1
83653,2,57,1699.0,109,937,1
83654,2,17,1148.0,8,49,1
83655,1,42,1759.0,146,1560,1
83656,1,12,1599.0,196,2837,1
83657,1,57,3799.0,109,944,1
83658,1,17,1559.0,8,53,1
83659,1,17,1899.0,8,79,1
83660,1,17,1099.0,8,73,1
83661,1,16,369.0,8,325,1
83662,1,54,999.0,153,2250,1
83663,1,17,1187.0,8,54,1
83664,1,17,999.0,44,493,1
83665,1,17,1769.0,8,79,1
83666,1,16,409.0,8,303,1
83667,1,17,1379.0,8,54,1
83668,2,17,529.0,8,34,1
83669,1,16,369.0,8,324,1
83670,12,42,429.0,7,122,1
83671,1,17,1849.0,8,9,1
83672,2,55,1199.0,8,236,1
83673,3,17,479.0,8,61,1
83674,1,16,449.0,8,332,1
83675,2,17,1649.0,8,59,1
83676,1,42,2860.0,173,2585,1
83677,1,17,949.0,8,50,1
83678,6,41,350.0,146,1166,1
83679,1,17,2235.0,8,81,1
83680,2,16,369.0,8,326,1
83681,3,17,1249.0,8,59,1
83682,1,57,1349.0,109,937,1
83683,2,17,670.0,8,34,1
83684,2,57,788.0,165,2408,1
83685,1,17,1698.0,8,65,2
83686,2,16,399.0,8,329,1
83687,3,56,2999.0,109,1072,1
83688,1,16,459.0,8,336,1
83689,3,42,2399.0,146,2156,1
83690,1,17,1149.0,8,54,1
83691,2,17,670.0,8,34,1
83692,1,17,899.0,8,50,1
83693,1,57,799.0,109,922,1
83694,3,17,937.0,8,49,1
83695,1,17,1855.0,8,79,1
83696,2,17,898.0,8,50,1
83697,3,15,379.0,8,268,1
83698,3,16,369.0,8,324,1
83699,2,15,349.0,8,293,1
83700,2,17,999.0,8,71,1
83701,1,17,937.0,8,49,1
83702,1,57,979.0,109,924,1
83703,1,42,2798.0,146,1448,2
83704,1,17,949.0,8,50,1
83705,2,17,1785.0,8,53,1
83706,1,17,959.0,8,71,1
83707,1,17,889.0,8,50,1
83708,2,42,1749.0,146,1681,1
83709,2,17,1363.0,8,59,1
83710,2,17,1649.0,8,59,1
83711,1,17,1449.0,8,76,1
83712,1,57,1199.0,109,929,1
83713,1,17,749.0,8,63,1
83714,1,17,898.0,8,50,1
83715,6,5,929.0,139,1091,1
83716,1,16,499.0,8,344,1
83717,2,17,1299.0,8,75,1
83718,2,12,799.0,146,2073,1
83719,2,57,1699.0,109,935,1
83720,2,16,369.0,8,326,1
83721,2,17,1769.0,8,79,1
83722,1,57,2199.0,109,939,1
83723,1,17,1148.0,8,49,1
83724,2,15,379.0,8,268,1
83725,2,17,1149.0,8,59,1
83726,2,17,1149.0,8,59,1
83727,2,17,569.0,8,82,1
83728,1,16,649.0,8,342,1
83729,2,16,384.0,8,328,1
83730,1,17,1899.0,8,79,1
83731,2,17,1999.0,8,74,1
83732,2,57,1388.0,153,2268,1
83733,1,46,1399.0,146,1463,1
83734,1,17,1350.0,8,59,1
83735,1,35,699.0,51,529,1
83736,1,17,1168.0,8,54,1
83737,1,17,1649.0,8,59,1
83738,3,16,399.0,8,329,1
83739,2,42,2294.0,193,2747,1
83740,3,17,2129.0,8,4,1
83741,2,57,1185.0,109,931,1
83742,1,42,1036.0,146,2153,4
83743,2,15,379.0,8,268,1
83744,2,57,1499.0,109,929,1
83745,1,54,379.0,153,2207,1
83746,2,17,1649.0,8,59,1
83747,1,42,1699.0,78,667,1
83748,2,15,349.0,8,293,1
83749,1,16,384.0,8,328,1
83750,1,17,2599.0,8,81,1
83751,1,57,1399.0,109,937,1
83752,1,17,887.0,8,50,1
83753,2,55,774.0,8,188,1
83754,1,17,1735.0,8,79,1
83755,1,16,399.0,8,329,1
83756,2,55,774.0,8,188,1
83757,1,57,999.0,109,924,1
83758,1,16,399.0,8,329,1
83759,1,57,779.0,109,926,1
83760,2,57,999.0,109,924,1
83761,1,57,2299.0,109,937,1
83762,2,16,399.0,8,329,1
83763,1,17,959.0,8,71,1
83764,1,55,774.0,8,188,1
83765,1,17,1999.0,8,53,1
83766,1,42,1554.0,146,1827,6
83767,2,17,569.0,8,82,1
83768,1,17,929.0,8,50,1
83769,2,15,449.0,8,293,1
83770,1,54,999.0,153,2250,1
83771,1,17,1899.0,8,79,1
83772,2,17,889.0,8,50,1
83773,1,17,1799.0,8,79,1
83774,1,17,898.0,8,50,1
83775,1,17,849.0,8,65,1
83776,1,55,724.0,8,188,1
83777,1,17,1159.0,8,54,1
83778,1,17,949.0,8,50,1
83779,1,17,999.0,8,71,1
83780,1,16,379.0,8,295,1
83781,1,16,649.0,8,346,1
83782,1,17,2148.0,8,2,1
83783,2,17,999.0,8,71,1
83784,1,17,889.0,8,50,1
83785,3,17,999.0,8,71,1
83786,2,17,1379.0,8,54,1
83787,2,56,3299.0,165,796,1
83788,13,42,1395.0,173,2563,1
83789,1,17,999.0,8,71,1
83790,1,57,2199.0,165,2409,1
83791,2,17,1449.0,8,59,1
83792,2,17,889.0,8,50,1
83793,1,17,1187.0,8,54,1
83794,2,56,1999.0,165,793,1
83795,2,17,887.0,8,50,1
83796,2,57,2699.0,153,2289,1
83797,1,17,549.0,8,33,1
83798,1,57,1499.0,109,932,1
83799,2,17,1052.0,8,73,1
83800,1,16,349.0,8,322,1
83801,2,17,1149.0,8,54,1
83802,2,17,1149.0,8,54,1
83803,3,55,774.0,8,188,1
83804,1,17,2399.0,8,81,1
83805,1,17,1187.0,8,54,1
83806,2,17,869.0,8,46,1
83807,1,16,499.0,8,282,1
83808,2,17,2999.0,8,78,1
83809,1,16,369.0,8,323,1
83810,1,17,2425.0,8,81,1
83811,1,17,1117.0,8,50,1
83812,1,16,399.0,8,331,1
83813,2,56,1198.0,109,1066,1
83814,1,17,1148.0,8,50,1
83815,1,17,889.0,8,50,1
83816,2,17,1769.0,8,79,1
83817,1,17,889.0,8,50,1
83818,1,57,1699.0,109,937,1
83819,2,57,799.0,109,922,1
83820,1,16,379.0,8,294,1
83821,1,17,2425.0,8,81,1
83822,2,16,409.0,8,303,1
83823,1,17,949.0,8,50,1
83824,1,57,1198.0,109,934,1
83825,2,17,887.0,8,50,1
83826,2,17,689.0,8,40,1
83827,3,17,958.0,8,61,2
83828,1,17,2399.0,8,81,1
83829,1,17,949.0,8,50,1
83830,1,17,949.0,8,50,1
83831,4,12,380.0,7,1166,1
83832,2,42,784.0,173,2596,1
83833,2,17,799.0,8,34,1
83834,3,42,525.0,193,2750,1
83835,1,17,1649.0,8,59,1
83836,4,17,1117.0,8,50,1
83837,2,17,728.0,8,40,1
83838,1,17,1052.0,8,73,1
83839,2,17,749.0,8,63,1
83840,1,57,999.0,109,924,1
83841,2,17,1359.0,8,51,1
83842,1,33,1099.0,80,1166,1
83843,2,17,1187.0,196,2837,1
83844,2,17,949.0,8,50,1
83845,2,16,399.0,8,329,1
83846,3,55,899.0,153,2225,1
83847,1,57,985.0,109,926,1
83848,3,17,1299.0,8,75,1
83849,1,57,985.0,109,926,1
83850,2,15,379.0,8,268,1
83851,2,17,749.0,8,63,1
83852,2,17,719.0,8,63,1
83853,2,17,990.0,8,46,1
83854,9,12,999.0,61,1166,1
83855,1,17,749.0,8,63,1
83856,3,17,999.0,8,71,1
83857,1,17,849.0,8,65,1
83858,1,54,674.0,8,209,1
83859,4,17,1080.0,8,73,1
83860,2,17,889.0,8,50,1
83861,1,17,409.0,8,14,1
83862,2,42,1199.0,146,1223,1
83863,2,17,889.0,8,50,1
83864,2,17,999.0,8,71,1
83865,1,28,399.0,51,525,1
83866,2,16,369.0,8,326,1
83867,2,16,479.0,8,305,1
83868,2,4,986.0,26,1166,1
83869,1,17,929.0,8,49,1
83870,1,17,1148.0,8,50,1
83871,1,16,369.0,8,326,1
83872,1,17,999.0,8,71,1
83873,2,17,949.0,8,50,1
83874,2,29,550.0,143,103,1
83875,3,17,849.0,8,65,1
83876,1,17,929.0,8,49,1
83877,2,17,1379.0,8,54,1
83878,4,17,1769.0,8,79,1
83879,2,16,369.0,8,326,1
83880,2,41,3799.0,146,1166,1
83881,2,46,799.0,146,1166,1
83882,2,57,799.0,109,922,1
83883,2,57,1799.0,165,2409,1
83884,1,17,1769.0,8,79,1
83885,3,42,537.0,163,2377,3
83886,2,17,1755.0,8,79,1
83887,1,17,889.0,8,50,1
83888,1,17,1117.0,8,50,1
83889,2,17,929.0,8,50,1
83890,1,17,1117.0,8,50,1
83891,1,41,1899.0,146,1166,1
83892,1,17,1899.0,8,79,1
83893,2,55,599.0,8,173,1
83894,2,17,1249.0,8,46,1
83895,2,17,499.0,8,33,1
83896,1,17,429.0,8,27,1
83897,2,16,409.0,8,303,1
83898,1,17,1187.0,8,54,1
83899,3,42,1549.0,146,1955,1
83900,2,17,899.0,8,50,1
83901,1,17,898.0,8,50,1
83902,1,17,1117.0,8,50,1
83903,1,16,369.0,8,324,1
83904,1,17,2399.0,8,3,1
83905,2,17,749.0,8,63,1
83906,1,17,2599.0,8,81,1
83907,2,56,1198.0,109,1066,1
83908,2,17,959.0,8,71,1
83909,2,17,889.0,8,50,1
83910,2,17,1379.0,8,51,1
83911,1,16,394.0,8,329,1
83912,1,17,2399.0,8,3,1
83913,1,17,949.0,8,50,1
83914,1,17,699.0,8,63,1
83915,1,54,1699.0,153,2253,1
83916,1,17,552.0,8,32,1
83917,2,55,499.0,8,252,1
83918,3,16,369.0,8,326,1
83919,2,17,1379.0,8,54,1
83920,12,6,245.0,119,1003,1
83921,2,17,889.0,8,50,1
83922,4,17,849.0,8,65,1
83923,1,17,1529.0,8,59,1
83924,2,57,799.0,109,922,1
83925,1,17,929.0,8,49,1
83926,2,17,1117.0,8,50,1
83927,1,57,1399.0,109,934,1
83928,1,16,589.0,8,338,1
83929,1,17,2425.0,8,81,1
83930,1,17,2149.0,8,76,1
83931,2,17,1449.0,8,59,1
83932,1,17,2470.0,8,3,1
83933,2,55,774.0,8,188,1
83934,1,57,999.0,109,927,1
83935,1,17,887.0,8,50,1
83936,2,17,499.0,8,33,1
83937,1,17,749.0,8,63,1
83938,3,15,349.0,8,293,1
83939,1,57,898.0,109,926,1
83940,4,57,1209.0,109,934,1
83941,16,4,130.0,94,1166,1
83942,2,17,929.0,8,50,1
83943,1,17,949.0,8,50,1
83944,1,16,349.0,153,2247,1
83945,1,16,369.0,8,324,1
83946,2,16,399.0,8,329,1
83947,3,12,1279.0,168,2438,1
83948,1,17,749.0,8,63,1
83949,1,17,734.0,8,63,1
83950,3,17,1449.0,8,59,1
83951,2,17,1152.0,8,51,1
83952,2,57,1199.0,109,929,1
83953,2,17,1187.0,8,54,1
83954,2,15,379.0,8,268,1
83955,1,56,3499.0,165,2834,1
83956,1,17,949.0,8,50,1
83957,2,17,990.0,8,49,1
83958,11,22,352.0,193,2805,1
83959,1,9,1610.0,17,379,1
83960,1,17,898.0,8,50,1
83961,2,42,799.0,146,534,1
83962,3,17,1399.0,8,64,1
83963,2,17,749.0,8,63,1
83964,1,54,649.0,153,2223,1
83965,2,41,3299.0,146,1166,1
83966,1,57,1799.0,153,2274,1
83967,1,17,2599.0,8,81,1
83968,1,57,1299.0,109,934,1
83969,10,42,1249.0,146,1372,1
83970,1,57,1179.0,109,929,1
83971,1,17,889.0,8,50,1
83972,1,57,3999.0,153,2297,1
83973,1,17,1249.0,8,59,1
83974,1,17,1855.0,8,79,1
83975,3,17,849.0,8,48,1
83976,2,12,1599.0,146,1757,1
83977,1,17,1168.0,8,54,1
83978,2,55,774.0,8,188,1
83979,1,42,1295.0,173,2562,1
83980,2,17,1099.0,8,73,1
83981,3,17,1899.0,8,79,1
83982,1,17,889.0,8,50,1
83983,2,15,349.0,8,293,1
83984,2,17,1009.0,8,46,1
83985,1,57,1099.0,109,924,1
83986,2,55,774.0,8,188,1
83987,1,17,1379.0,8,54,1
83988,2,17,1099.0,8,73,1
83989,1,16,699.0,8,346,1
83990,1,17,619.0,8,61,1
83991,1,57,1099.0,109,929,1
83992,2,17,749.0,8,63,1
83993,1,57,1799.0,109,937,1
83994,2,16,409.0,8,303,1
83995,1,45,679.0,99,1166,1
83996,1,16,399.0,8,329,1
83997,1,17,2129.0,8,4,1
83998,2,57,999.0,109,924,1
83999,2,57,1999.0,109,935,1
84000,2,17,1099.0,8,73,1
84001,1,16,649.0,8,333,1
84002,2,16,499.0,8,344,1
84003,1,17,2425.0,8,81,1
84004,1,57,1299.0,140,1106,1
84005,2,17,1187.0,8,54,1
84006,8,41,1299.0,172,1166,1
84007,2,17,949.0,8,50,1
84008,1,17,1187.0,8,54,1
84009,3,56,3499.0,165,2834,1
84010,1,17,2425.0,8,81,1
84011,1,17,849.0,8,65,1
84012,1,17,898.0,8,50,1
84013,2,57,1299.0,153,2284,1
84014,1,16,409.0,8,303,1
84015,1,17,549.0,8,33,1
84016,3,17,521.0,8,33,1
84017,2,57,1799.0,165,2413,1
84018,1,17,899.0,8,50,1
84019,1,17,889.0,8,50,1
84020,3,17,569.0,8,82,1
84021,1,57,967.0,109,927,1
84022,1,57,1699.0,109,937,1
84023,1,17,929.0,8,50,1
84024,2,16,369.0,8,324,1
84025,2,17,719.0,8,82,1
84026,2,55,774.0,8,188,1
84027,2,15,409.0,8,293,1
84028,1,57,1299.0,153,2267,1
84029,1,17,849.0,8,48,1
84030,1,16,399.0,8,327,1
84031,1,17,889.0,8,50,1
84032,3,12,598.0,7,161,2
84033,1,16,369.0,8,326,1
84034,2,42,897.0,146,1488,3
84035,1,42,1050.0,146,2187,3
84036,2,17,1099.0,8,73,1
84037,2,17,999.0,8,77,1
84038,3,42,1699.0,146,1479,1
84039,1,17,1549.0,8,53,1
84040,1,55,499.0,8,252,1
84041,3,42,2099.0,146,1249,1
84042,1,57,2199.0,165,2402,1
84043,1,17,893.0,8,50,1
84044,2,57,1199.0,109,929,1
84045,1,17,999.0,8,77,1
84046,4,17,1379.0,8,54,1
84047,2,4,875.0,132,1166,1
84048,1,17,1299.0,8,75,1
84049,1,17,1168.0,8,54,1
84050,1,17,1249.0,8,59,1
84051,1,17,1187.0,8,54,1
84052,2,57,1249.0,165,2404,1
84053,2,17,1187.0,8,54,1
84054,5,15,479.0,8,268,1
84055,1,16,469.0,8,336,1
84056,1,17,2155.0,8,79,1
84057,3,17,999.0,8,71,1
84058,1,17,889.0,8,50,1
84059,1,17,749.0,8,63,1
84060,2,17,898.0,8,50,1
84061,2,17,893.0,8,50,1
84062,1,57,1139.0,109,929,1
84063,1,57,1999.0,109,937,1
84064,1,15,379.0,8,293,1
84065,1,57,999.0,109,931,1
84066,3,17,1999.0,8,74,1
84067,1,17,1117.0,8,50,1
84068,2,41,598.0,146,1166,2
84069,2,17,569.0,8,82,1
84070,1,57,1099.0,109,931,1
84071,2,12,1149.0,146,1481,1
84072,2,57,1999.0,153,2285,1
84073,2,17,959.0,8,71,1
84074,2,57,999.0,109,931,1
84075,1,17,2599.0,8,81,1
84076,1,17,649.0,8,33,1
84077,4,54,649.0,8,175,1
84078,1,42,1599.0,146,1878,1
84079,3,17,849.0,8,65,1
84080,2,17,1449.0,8,59,1
84081,3,17,1159.0,8,54,1
84082,2,17,889.0,8,50,1
84083,2,16,369.0,8,324,1
84084,1,17,749.0,8,69,1
84085,2,17,1100.0,8,50,1
84086,1,17,1149.0,8,54,1
84087,1,17,1500.0,8,59,1
84088,1,46,799.0,146,1166,1
84089,2,17,849.0,153,2233,1
84090,1,17,1449.0,8,59,1
84091,3,16,399.0,8,327,1
84092,2,17,1099.0,8,73,1
84093,2,16,399.0,8,279,1
84094,1,54,724.0,8,202,1
84095,1,56,2199.0,165,798,1
84096,1,57,1699.0,165,2406,1
84097,1,17,949.0,8,50,1
84098,1,55,1199.0,8,236,1
84099,2,17,499.0,8,33,1
84100,1,56,1198.0,109,1066,1
84101,3,57,1099.0,109,931,1
84102,1,57,1678.0,109,937,1
84103,1,16,369.0,8,324,1
84104,2,42,1299.0,172,2097,1
84105,1,17,1319.0,8,54,1
84106,1,57,999.0,109,924,1
84107,1,17,1159.0,8,54,1
84108,1,16,399.0,8,329,1
84109,2,17,1899.0,8,79,1
84110,1,17,1999.0,8,74,1
84111,1,17,1159.0,8,54,1
84112,1,16,399.0,8,329,1
84113,1,17,949.0,8,50,1
84114,1,17,1899.0,8,79,1
84115,2,17,1649.0,8,59,1
84116,2,17,949.0,8,50,1
84117,1,17,949.0,8,50,1
84118,2,16,409.0,8,303,1
84119,1,16,399.0,8,329,1
84120,1,57,1079.0,165,2411,1
84121,2,55,1399.0,8,236,1
84122,2,17,749.0,8,63,1
84123,3,57,1178.0,109,929,1
84124,1,17,1249.0,8,59,1
84125,2,54,774.0,8,189,1
84126,1,57,1599.0,140,1106,1
84127,2,57,1799.0,165,2409,1
84128,1,17,2425.0,8,81,1
84129,1,17,1187.0,8,51,1
84130,1,16,399.0,8,329,1
84131,2,17,949.0,8,50,1
84132,1,57,799.0,109,922,1
84133,1,17,1117.0,8,50,1
84134,2,17,938.0,8,49,1
84135,1,17,1149.0,8,54,1
84136,3,17,1099.0,8,73,1
84137,2,17,938.0,8,49,1
84138,1,57,1299.0,153,2301,1
84139,2,17,869.0,8,82,1
84140,1,57,1799.0,109,937,1
84141,1,55,1099.0,8,236,1
84142,1,17,1769.0,8,79,1
84143,1,17,329.0,8,22,1
84144,1,16,399.0,8,329,1
84145,1,54,719.0,153,2223,1
84146,2,17,521.0,8,33,1
84147,1,17,2425.0,8,81,1
84148,5,16,699.0,8,310,1
84149,2,15,379.0,8,293,1
84150,2,17,1649.0,8,59,1
84151,3,9,949.0,146,1667,1
84152,1,17,1449.0,8,59,1
84153,2,42,1589.0,146,1252,1
84154,3,17,569.0,8,82,1
84155,2,17,1379.0,8,54,1
84156,2,17,749.0,8,63,1
84157,7,16,399.0,8,329,1
84158,3,12,1279.0,146,1792,1
84159,2,57,1799.0,109,934,1
84160,2,16,379.0,8,271,1
84161,2,57,899.0,165,2408,1
84162,2,17,1052.0,8,73,1
84163,2,17,2599.0,8,81,1
84164,1,17,949.0,8,50,1
84165,2,54,769.0,153,2223,1
84166,2,55,999.0,8,223,1
84167,1,54,769.0,153,2223,1
84168,1,57,1099.0,109,924,1
84169,1,57,879.0,109,926,1
84170,2,16,369.0,8,324,1
84171,1,57,2188.0,153,2294,1
84172,2,5,1095.0,26,408,1
84173,1,57,1499.0,109,932,1
84174,1,41,2299.0,113,1166,1
84175,2,17,1117.0,8,50,1
84176,1,16,619.0,8,346,1
84177,2,57,869.0,109,924,1
84178,1,54,1299.0,8,232,1
84179,1,17,899.0,8,50,1
84180,3,17,569.0,8,82,1
84181,2,16,399.0,8,329,1
84182,4,17,1899.0,8,79,1
84183,1,17,1159.0,8,54,1
84184,1,57,1099.0,109,924,1
84185,1,17,2155.0,8,79,1
84186,1,16,409.0,8,303,1
84187,1,17,749.0,8,63,1
84188,1,42,2598.0,146,1680,2
84189,2,17,899.0,8,50,1
84190,1,16,379.0,8,298,1
84191,1,56,1195.0,109,1066,1
84192,1,57,899.0,109,929,1
84193,2,17,2399.0,8,81,1
84194,1,16,489.0,8,316,1
84195,2,15,719.0,8,293,1
84196,2,17,2399.0,8,81,1
84197,2,15,349.0,8,293,1
84198,2,42,599.0,146,1932,1
84199,3,9,1499.0,184,2673,1
84200,1,17,1769.0,8,79,1
84201,3,17,1189.0,8,51,1
84202,1,17,1299.0,8,75,1
84203,1,57,1799.0,165,2409,1
84204,2,17,1100.0,8,50,1
84205,2,17,929.0,8,50,1
84206,9,22,275.0,146,1711,1
84207,2,17,899.0,8,50,1
84208,1,54,999.0,8,226,1
84209,1,55,599.0,8,173,1
84210,1,17,619.0,8,61,1
84211,1,16,394.0,8,329,1
84212,2,42,599.0,146,1166,1
84213,1,16,649.0,8,333,1
84214,4,12,3119.0,146,1762,1
84215,1,16,249.0,153,2243,1
84216,2,17,552.0,8,33,1
84217,1,57,1599.0,109,932,1
84218,1,16,369.0,8,326,1
84219,1,46,2599.0,110,956,1
84220,1,17,898.0,8,50,1
84221,1,57,1178.0,109,929,1
84222,3,41,1299.0,146,1166,1
84223,3,56,1498.0,109,1068,1
84224,1,42,1199.0,146,1950,1
84225,2,16,379.0,8,298,1
84226,2,17,999.0,8,71,1
84227,1,57,999.0,109,924,1
84228,2,17,1609.0,8,55,1
84229,2,17,937.0,8,49,1
84230,1,57,1599.0,153,2281,1
84231,1,17,898.0,8,50,1
84232,1,57,899.0,109,927,1
84233,2,17,898.0,8,50,1
84234,2,16,369.0,8,326,1
84235,2,17,2099.0,8,10,1
84236,2,17,521.0,8,33,1
84237,2,17,2470.0,8,4,1
84238,3,17,1099.0,8,73,1
84239,1,17,1358.0,8,54,1
84240,1,16,389.0,153,2245,1
84241,2,41,450.0,7,1166,2
84242,2,17,2099.0,8,10,1
84243,1,54,669.0,153,2223,1
84244,6,46,549.0,146,1815,1
84245,2,57,2499.0,140,1107,1
84246,3,15,379.0,8,293,1
84247,1,17,1449.0,8,59,1
84248,2,17,929.0,8,50,1
84249,1,17,1855.0,8,79,1
84250,4,17,1052.0,8,73,1
84251,2,17,1899.0,8,79,1
84252,1,17,1379.0,8,54,1
84253,1,17,1899.0,8,79,1
84254,1,17,749.0,8,63,1
84255,1,57,1499.0,109,932,1
84256,2,17,669.0,8,34,1
84257,2,16,364.0,8,329,1
84258,1,17,1379.0,8,54,1
84259,1,17,699.0,8,63,1
84260,1,16,489.0,8,344,1
84261,1,17,1187.0,8,54,1
84262,2,15,349.0,8,293,1
84263,2,17,1187.0,8,54,1
84264,3,17,1899.0,8,79,1
84265,1,17,1899.0,8,79,1
84266,2,17,938.0,8,49,1
84267,2,16,469.0,8,339,1
84268,1,17,899.0,8,50,1
84269,2,15,349.0,8,268,1
84270,1,57,1799.0,165,2409,1
84271,2,17,1159.0,8,54,1
84272,1,16,369.0,8,322,1
84273,3,57,999.0,109,924,1
84274,1,17,898.0,8,50,1
84275,2,17,1449.0,8,59,1
84276,3,16,409.0,8,303,1
84277,2,17,1152.0,8,51,1
84278,2,55,774.0,8,188,1
84279,1,57,2499.0,165,2409,1
84280,1,57,1199.0,165,2404,1
84281,1,57,579.0,109,899,1
84282,2,15,459.0,8,293,1
84283,1,57,1799.0,109,937,1
84284,2,17,999.0,8,71,1
84285,2,17,1099.0,8,73,1
84286,3,16,394.0,8,329,1
84287,2,16,369.0,8,324,1
84288,2,55,999.0,8,223,1
84289,2,16,599.0,8,334,1
84290,2,17,2099.0,8,8,1
84291,4,17,1049.0,8,67,1
84292,2,17,929.0,8,50,1
84293,1,17,898.0,8,50,1
84294,1,17,619.0,153,2232,1
84295,2,12,699.0,196,2837,1
84296,1,16,379.0,8,269,1
84297,2,17,1099.0,8,73,1
84298,3,17,999.0,8,77,1
84299,1,57,1199.0,165,2411,1
84300,2,12,1149.0,146,1482,1
84301,1,28,399.0,51,525,1
84302,1,17,889.0,8,50,1
84303,1,17,749.0,8,63,1
84304,1,17,949.0,8,50,1
84305,2,17,949.0,8,49,1
84306,1,57,779.0,109,926,1
84307,2,17,1249.0,8,59,1
84308,2,57,1239.0,109,934,1
84309,14,42,2798.0,146,1712,2
84310,1,17,1099.0,8,73,1
84311,2,17,544.0,8,34,1
84312,1,57,1699.0,153,2280,1
84313,3,55,1399.0,8,236,1
84314,3,17,1379.0,8,54,1
84315,4,12,549.0,157,2324,1
84316,1,57,3669.0,109,944,1
84317,3,17,1117.0,8,50,1
84318,1,54,1399.0,8,239,1
84319,2,17,949.0,8,50,1
84320,2,12,1050.0,146,1743,2
84321,2,15,379.0,8,293,1
84322,2,17,1159.0,8,54,1
84323,1,16,369.0,8,326,1
84324,3,17,889.0,8,50,1
84325,1,17,1649.0,8,59,1
84326,4,17,1855.0,8,79,1
84327,2,17,1149.0,8,76,1
84328,3,17,1358.0,8,54,1
84329,2,17,1855.0,8,79,1
84330,2,17,2425.0,8,81,1
84331,1,57,1599.0,153,2267,1
84332,2,17,1052.0,8,73,1
84333,2,33,599.0,146,1357,1
84334,2,57,1199.0,153,2301,1
84335,1,17,2155.0,8,79,1
84336,1,17,893.0,8,50,1
84337,2,15,349.0,8,293,1
84338,2,17,999.0,8,71,1
84339,2,17,938.0,8,49,1
84340,1,17,500.0,82,718,1
84341,1,57,899.0,165,2408,1
84342,2,17,2399.0,8,81,1
84343,2,15,459.0,8,293,1
84344,4,12,798.0,146,1976,2
84345,1,17,899.0,8,50,1
84346,1,17,1549.0,8,53,1
84347,1,17,1187.0,8,54,1
84348,3,17,539.0,8,33,1
84349,1,55,1099.0,8,223,1
84350,1,16,699.0,8,346,1
84351,2,16,369.0,8,324,1
84352,3,42,2889.0,146,1240,1
84353,4,46,449.0,146,2175,1
84354,2,15,379.0,8,293,1
84355,1,17,949.0,8,50,1
84356,1,17,999.0,8,71,1
84357,2,12,1899.0,146,1166,1
84358,2,17,999.0,8,68,1
84359,2,55,774.0,8,188,1
84360,2,55,674.0,8,207,1
84361,2,55,999.0,8,223,1
84362,3,17,1379.0,8,54,1
84363,1,17,1379.0,8,54,1
84364,1,57,1399.0,109,929,1
84365,1,57,1299.0,165,2406,1
84366,1,17,719.0,8,82,1
84367,2,57,1799.0,153,2279,1
84368,2,17,889.0,8,50,1
84369,1,17,1319.0,8,54,1
84370,2,16,798.0,8,329,2
84371,1,17,569.0,8,82,1
84372,1,17,1117.0,8,50,1
84373,1,17,2425.0,8,81,1
84374,3,15,479.0,8,293,1
84375,2,15,388.0,8,293,1
84376,1,16,399.0,8,327,1
84377,1,17,899.0,8,50,1
84378,1,17,887.0,8,50,1
84379,1,17,1459.0,8,53,1
84380,1,17,1899.0,8,79,1
84381,1,17,2425.0,8,81,1
84382,2,17,630.0,8,48,1
84383,1,17,1159.0,8,54,1
84384,3,17,1099.0,8,73,1
84385,2,17,949.0,8,50,1
84386,4,42,839.0,146,1917,1
84387,2,17,889.0,8,50,1
84388,1,17,825.0,8,33,1
84389,2,12,1935.0,175,2626,1
84390,2,16,479.0,8,276,1
84391,2,42,799.0,146,1350,1
